,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
184,184.0,1.0,1.0,127.0,424.0,0.1,5.0,200.0,42.2724405162427
185,185.0,1.0,1.0,127.0,424.0,0.1,5.0,400.0,43.687070749870074
186,186.0,1.0,1.0,127.0,424.0,0.1,5.0,600.0,44.072172895686556
187,187.0,1.0,1.0,127.0,424.0,0.1,5.0,800.0,44.52662945247201
188,188.0,1.0,1.0,127.0,424.0,0.1,6.0,200.0,42.3967620498781
189,189.0,1.0,1.0,127.0,424.0,0.1,6.0,400.0,43.51949533514073
190,190.0,1.0,1.0,127.0,424.0,0.1,6.0,600.0,44.0588380535011
191,191.0,1.0,1.0,127.0,424.0,0.1,6.0,800.0,44.408384258612585
192,192.0,1.0,1.0,317.0,424.0,0.003,1.0,200.0,60.15240915714035
193,193.0,1.0,1.0,317.0,424.0,0.003,1.0,400.0,50.041485711347555
194,194.0,1.0,1.0,317.0,424.0,0.003,1.0,600.0,43.92988342495964
195,195.0,1.0,1.0,317.0,424.0,0.003,1.0,800.0,40.161913086717725
196,196.0,1.0,1.0,317.0,424.0,0.003,2.0,200.0,53.924253103771555
197,197.0,1.0,1.0,317.0,424.0,0.003,2.0,400.0,42.398966229726305
198,198.0,1.0,1.0,317.0,424.0,0.003,2.0,600.0,37.17160282292417
199,199.0,1.0,1.0,317.0,424.0,0.003,2.0,800.0,34.965283168969
200,200.0,1.0,1.0,317.0,424.0,0.003,3.0,200.0,52.768763085676504
201,201.0,1.0,1.0,317.0,424.0,0.003,3.0,400.0,41.10693549126946
202,202.0,1.0,1.0,317.0,424.0,0.003,3.0,600.0,36.208208559476624
203,203.0,1.0,1.0,317.0,424.0,0.003,3.0,800.0,34.43782496943631
204,204.0,1.0,1.0,317.0,424.0,0.003,4.0,200.0,52.468020125093574
205,205.0,1.0,1.0,317.0,424.0,0.003,4.0,400.0,40.812149341132375
206,206.0,1.0,1.0,317.0,424.0,0.003,4.0,600.0,36.14810831479403
207,207.0,1.0,1.0,317.0,424.0,0.003,4.0,800.0,34.59876720238997
208,208.0,1.0,1.0,317.0,424.0,0.003,5.0,200.0,52.44243268798836
209,209.0,1.0,1.0,317.0,424.0,0.003,5.0,400.0,40.77272203556026
210,210.0,1.0,1.0,317.0,424.0,0.003,5.0,600.0,36.10748098317766
211,211.0,1.0,1.0,317.0,424.0,0.003,5.0,800.0,34.57886968942939
212,212.0,1.0,1.0,317.0,424.0,0.003,6.0,200.0,52.44984397913144
213,213.0,1.0,1.0,317.0,424.0,0.003,6.0,400.0,40.77158700485238
214,214.0,1.0,1.0,317.0,424.0,0.003,6.0,600.0,36.11697572930792
215,215.0,1.0,1.0,317.0,424.0,0.003,6.0,800.0,34.61377501934285
216,216.0,1.0,1.0,317.0,424.0,0.005,1.0,200.0,52.826375635962435
217,217.0,1.0,1.0,317.0,424.0,0.005,1.0,400.0,42.46648449893338
218,218.0,1.0,1.0,317.0,424.0,0.005,1.0,600.0,37.761101062851154
219,219.0,1.0,1.0,317.0,424.0,0.005,1.0,800.0,35.55448817000317
220,220.0,1.0,1.0,317.0,424.0,0.005,2.0,200.0,45.303205955333326
221,221.0,1.0,1.0,317.0,424.0,0.005,2.0,400.0,36.213221397979716
222,222.0,1.0,1.0,317.0,424.0,0.005,2.0,600.0,33.96277882670121
223,223.0,1.0,1.0,317.0,424.0,0.005,2.0,800.0,33.458434731801624
224,224.0,1.0,1.0,317.0,424.0,0.005,3.0,200.0,43.945298909283295
225,225.0,1.0,1.0,317.0,424.0,0.005,3.0,400.0,35.38309599022809
226,226.0,1.0,1.0,317.0,424.0,0.005,3.0,600.0,33.79520428399693
227,227.0,1.0,1.0,317.0,424.0,0.005,3.0,800.0,33.79139314980814
228,228.0,1.0,1.0,317.0,424.0,0.005,4.0,200.0,43.60646316355825
229,229.0,1.0,1.0,317.0,424.0,0.005,4.0,400.0,35.3964266636814
230,230.0,1.0,1.0,317.0,424.0,0.005,4.0,600.0,33.98691790189644
231,231.0,1.0,1.0,317.0,424.0,0.005,4.0,800.0,33.909954863577866
232,232.0,1.0,1.0,317.0,424.0,0.005,5.0,200.0,43.586013359421344
233,233.0,1.0,1.0,317.0,424.0,0.005,5.0,400.0,35.36452113192684
234,234.0,1.0,1.0,317.0,424.0,0.005,5.0,600.0,33.92067244452492
235,235.0,1.0,1.0,317.0,424.0,0.005,5.0,800.0,33.88594832136707
236,236.0,1.0,1.0,317.0,424.0,0.005,6.0,200.0,43.59078366109596
237,237.0,1.0,1.0,317.0,424.0,0.005,6.0,400.0,35.39931848388246
238,238.0,1.0,1.0,317.0,424.0,0.005,6.0,600.0,33.9880226040738
239,239.0,1.0,1.0,317.0,424.0,0.005,6.0,800.0,33.920643200955226
240,240.0,1.0,1.0,317.0,424.0,0.007,1.0,200.0,47.66423673593831
241,241.0,1.0,1.0,317.0,424.0,0.007,1.0,400.0,38.45114711099978
