,Unnamed: 0,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse,setting_id,rank,total_rank
470,82,82.0,1.0,1.0,127.0,424.0,0.03,3.0,1.0,400.0,0.993,1.0,4.328545385722227,563,471,1081
1839,402,402.0,1.0,1.0,635.0,424.0,0.03,3.0,1.0,400.0,0.993,1.0,3.7608214997445657,563,240,1081
2496,562,562.0,1.0,1.0,953.0,424.0,0.03,3.0,1.0,400.0,0.993,1.0,3.692209612758378,563,97,1081
1072,242,242.0,1.0,1.0,317.0,424.0,0.03,3.0,1.0,400.0,0.993,1.0,3.908870586601252,563,273,1081
2586,633,633.0,1.0,1.0,953.0,424.0,0.07,4.0,4.0,400.0,0.995,1.0,3.71277135822989,794,187,1082
1794,473,473.0,1.0,1.0,635.0,424.0,0.07,4.0,4.0,400.0,0.995,1.0,3.750457053267564,794,195,1082
1193,313,313.0,1.0,1.0,317.0,424.0,0.07,4.0,4.0,400.0,0.995,1.0,3.9578563944536698,794,394,1082
305,153,153.0,1.0,1.0,127.0,424.0,0.07,4.0,4.0,400.0,0.995,1.0,4.243035881953779,794,306,1082
233,97,97.0,1.0,1.0,127.0,424.0,0.007,3.0,2.0,600.0,0.993,1.0,4.174338227135356,258,234,1085
620,102,102.0,1.0,1.0,127.0,424.0,0.07,3.0,3.0,400.0,0.993,1.0,4.437833871577991,743,621,1085
1129,262,262.0,1.0,1.0,317.0,424.0,0.07,3.0,3.0,400.0,0.993,1.0,3.927639485550637,743,330,1085
2426,582,582.0,1.0,1.0,953.0,424.0,0.07,3.0,3.0,400.0,0.993,1.0,3.6677649890138544,743,27,1085
2776,577,577.0,1.0,1.0,953.0,424.0,0.007,3.0,2.0,600.0,0.993,1.0,3.782350827534066,258,377,1085
1907,417,417.0,1.0,1.0,635.0,424.0,0.007,3.0,2.0,600.0,0.993,1.0,3.779307483407115,258,308,1085
965,257,257.0,1.0,1.0,317.0,424.0,0.007,3.0,2.0,600.0,0.993,1.0,3.880827745211667,258,166,1085
1706,422,422.0,1.0,1.0,635.0,424.0,0.07,3.0,3.0,400.0,0.993,1.0,3.7340601558897686,743,107,1085
2755,580,580.0,1.0,1.0,953.0,424.0,0.01,3.0,3.0,400.0,0.97,1.0,3.771813464475627,421,356,1088
1887,420,420.0,1.0,1.0,635.0,424.0,0.01,3.0,3.0,400.0,0.97,1.0,3.773259421120264,421,288,1088
1015,260,260.0,1.0,1.0,317.0,424.0,0.01,3.0,3.0,400.0,0.97,1.0,3.892481510092421,421,216,1088
227,100,100.0,1.0,1.0,127.0,424.0,0.01,3.0,3.0,400.0,0.97,1.0,4.167682621937804,421,228,1088
2701,483,483.0,1.0,1.0,953.0,424.0,0.07,1.0,1.0,400.0,0.995,1.0,3.7457923860022246,644,302,1092
1825,323,323.0,1.0,1.0,635.0,424.0,0.07,1.0,1.0,400.0,0.995,1.0,3.757500371796718,644,226,1092
911,163,163.0,1.0,1.0,317.0,424.0,0.07,1.0,1.0,400.0,0.995,1.0,3.864408563471439,644,112,1092
451,3,3.0,1.0,1.0,127.0,424.0,0.07,1.0,1.0,400.0,0.995,1.0,4.323302493045769,644,452,1092
1761,464,464.0,1.0,1.0,635.0,424.0,0.07,4.0,3.0,400.0,0.997,1.0,3.744500126369069,785,162,1093
1323,304,304.0,1.0,1.0,317.0,424.0,0.07,4.0,3.0,400.0,0.997,1.0,4.026981106545865,785,524,1093
2802,613,613.0,1.0,1.0,953.0,424.0,0.01,4.0,2.0,400.0,0.995,1.0,3.8047953421727874,454,403,1093
1010,293,293.0,1.0,1.0,317.0,424.0,0.01,4.0,2.0,400.0,0.995,1.0,3.891391351442768,454,211,1093
136,133,133.0,1.0,1.0,127.0,424.0,0.01,4.0,2.0,400.0,0.995,1.0,4.112933795142464,454,137,1093
273,144,144.0,1.0,1.0,127.0,424.0,0.07,4.0,3.0,400.0,0.997,1.0,4.208599977107044,785,274,1093
1941,453,453.0,1.0,1.0,635.0,424.0,0.01,4.0,2.0,400.0,0.995,1.0,3.787570119019512,454,342,1093
2532,624,624.0,1.0,1.0,953.0,424.0,0.07,4.0,3.0,400.0,0.997,1.0,3.7012575584931926,785,133,1093
866,238,238.0,1.0,1.0,317.0,424.0,0.01,2.0,4.0,600.0,0.995,1.0,3.8492616572689737,399,67,1094
607,88,88.0,1.0,1.0,127.0,424.0,0.03,3.0,1.0,600.0,0.995,1.0,4.428444311725311,569,608,1094
158,78,78.0,1.0,1.0,127.0,424.0,0.01,2.0,4.0,600.0,0.995,1.0,4.123266967160527,399,159,1094
2431,568,568.0,1.0,1.0,953.0,424.0,0.03,3.0,1.0,600.0,0.995,1.0,3.6698407082556903,569,32,1094
1836,408,408.0,1.0,1.0,635.0,424.0,0.03,3.0,1.0,600.0,0.995,1.0,3.759934528789699,569,237,1094
2046,398,398.0,1.0,1.0,635.0,424.0,0.01,2.0,4.0,600.0,0.995,1.0,3.843372870966149,399,447,1094
1016,248,248.0,1.0,1.0,317.0,424.0,0.03,3.0,1.0,600.0,0.995,1.0,3.892940800503061,569,217,1094
2820,558,558.0,1.0,1.0,953.0,424.0,0.01,2.0,4.0,600.0,0.995,1.0,3.815001989894809,399,421,1094
1922,411,411.0,1.0,1.0,635.0,424.0,0.01,3.0,2.0,400.0,0.99,1.0,3.7823983528743104,412,323,1095
967,251,251.0,1.0,1.0,317.0,424.0,0.01,3.0,2.0,400.0,0.99,1.0,3.881236683932462,412,168,1095
2785,571,571.0,1.0,1.0,953.0,424.0,0.01,3.0,2.0,400.0,0.99,1.0,3.792055556441565,412,386,1095
217,91,91.0,1.0,1.0,127.0,424.0,0.01,3.0,2.0,400.0,0.99,1.0,4.159973585427571,412,218,1095
984,269,269.0,1.0,1.0,317.0,424.0,0.007,3.0,3.0,600.0,0.997,1.0,3.885471258818231,270,185,1100
2043,429,429.0,1.0,1.0,635.0,424.0,0.007,3.0,3.0,600.0,0.997,1.0,3.841370032588967,270,444,1100
2864,589,589.0,1.0,1.0,953.0,424.0,0.007,3.0,3.0,600.0,0.997,1.0,3.857458840389405,270,465,1100
5,109,109.0,1.0,1.0,127.0,424.0,0.007,3.0,3.0,600.0,0.997,1.0,3.974359109763758,270,6,1100
1744,387,387.0,1.0,1.0,635.0,424.0,0.07,2.0,3.0,600.0,0.993,1.0,3.740757451466647,708,145,1102
687,67,67.0,1.0,1.0,127.0,424.0,0.07,2.0,3.0,600.0,0.993,1.0,4.508422854965948,708,688,1102
2467,547,547.0,1.0,1.0,953.0,424.0,0.07,2.0,3.0,600.0,0.993,1.0,3.684330320657039,708,68,1102
1000,227,227.0,1.0,1.0,317.0,424.0,0.07,2.0,3.0,600.0,0.993,1.0,3.889887002384533,708,201,1102
423,33,33.0,1.0,1.0,127.0,424.0,0.03,1.0,4.0,400.0,0.995,1.0,4.308487233058724,514,424,1104
1872,353,353.0,1.0,1.0,635.0,424.0,0.03,1.0,4.0,400.0,0.995,1.0,3.7705024333552393,514,273,1104
2685,513,513.0,1.0,1.0,953.0,424.0,0.03,1.0,4.0,400.0,0.995,1.0,3.740058268684016,514,286,1104
920,193,193.0,1.0,1.0,317.0,424.0,0.03,1.0,4.0,400.0,0.995,1.0,3.866821149457907,514,121,1104
2816,619,619.0,1.0,1.0,953.0,424.0,0.007,4.0,2.0,600.0,0.997,1.0,3.811331798465696,300,417,1105
1915,459,459.0,1.0,1.0,635.0,424.0,0.007,4.0,2.0,600.0,0.997,1.0,3.780659010293388,300,316,1105
1030,299,299.0,1.0,1.0,317.0,424.0,0.007,4.0,2.0,600.0,0.997,1.0,3.8982821193404,300,231,1105
140,139,139.0,1.0,1.0,127.0,424.0,0.007,4.0,2.0,600.0,0.997,1.0,4.114496091954512,300,141,1105
891,174,174.0,1.0,1.0,317.0,424.0,0.03,1.0,2.0,400.0,0.997,1.0,3.8581335427659567,495,92,1106
2823,494,494.0,1.0,1.0,953.0,424.0,0.03,1.0,2.0,400.0,0.997,1.0,3.819098527957096,495,424,1106
169,14,14.0,1.0,1.0,127.0,424.0,0.03,1.0,2.0,400.0,0.997,1.0,4.129010678156284,495,170,1106
1203,271,271.0,1.0,1.0,317.0,424.0,0.07,3.0,4.0,400.0,0.99,1.0,3.96082281664865,752,404,1106
1864,431,431.0,1.0,1.0,635.0,424.0,0.07,3.0,4.0,400.0,0.99,1.0,3.767152381465556,752,265,1106
2019,334,334.0,1.0,1.0,635.0,424.0,0.03,1.0,2.0,400.0,0.997,1.0,3.8239562377243312,495,420,1106
2490,591,591.0,1.0,1.0,953.0,424.0,0.07,3.0,4.0,400.0,0.99,1.0,3.68977365670496,752,91,1106
345,111,111.0,1.0,1.0,127.0,424.0,0.07,3.0,4.0,400.0,0.99,1.0,4.270847528826264,752,346,1106
1026,306,306.0,1.0,1.0,317.0,424.0,0.005,4.0,3.0,600.0,0.99,1.0,3.8967490104845455,147,227,1107
2779,626,626.0,1.0,1.0,953.0,424.0,0.005,4.0,3.0,600.0,0.99,1.0,3.788507913641744,147,380,1107
177,146,146.0,1.0,1.0,127.0,424.0,0.005,4.0,3.0,600.0,0.99,1.0,4.134031221024262,147,178,1107
1921,466,466.0,1.0,1.0,635.0,424.0,0.005,4.0,3.0,600.0,0.99,1.0,3.782219198683622,147,322,1107
1113,265,265.0,1.0,1.0,317.0,424.0,0.03,3.0,3.0,600.0,0.97,1.0,3.921248824600771,586,314,1110
2542,585,585.0,1.0,1.0,953.0,424.0,0.03,3.0,3.0,600.0,0.97,1.0,3.702386027285101,586,143,1110
459,105,105.0,1.0,1.0,127.0,424.0,0.03,3.0,3.0,600.0,0.97,1.0,4.324734670707332,586,460,1110
1792,425,425.0,1.0,1.0,635.0,424.0,0.03,3.0,3.0,600.0,0.97,1.0,3.750018180456006,586,193,1110
481,89,89.0,1.0,1.0,127.0,424.0,0.03,3.0,1.0,600.0,0.997,1.0,4.337078709425183,570,482,1113
1019,249,249.0,1.0,1.0,317.0,424.0,0.03,3.0,1.0,600.0,0.997,1.0,3.893651116929349,570,220,1113
2576,569,569.0,1.0,1.0,953.0,424.0,0.03,3.0,1.0,600.0,0.997,1.0,3.7106011520678353,570,177,1113
1833,409,409.0,1.0,1.0,635.0,424.0,0.03,3.0,1.0,600.0,0.997,1.0,3.759658935571205,570,234,1113
2876,583,583.0,1.0,1.0,953.0,424.0,0.01,3.0,3.0,400.0,0.995,1.0,3.865383447102576,424,477,1114
8,103,103.0,1.0,1.0,127.0,424.0,0.01,3.0,3.0,400.0,0.995,1.0,3.9893313057996096,424,9,1114
989,263,263.0,1.0,1.0,317.0,424.0,0.01,3.0,3.0,400.0,0.995,1.0,3.887233402216273,424,190,1114
2037,423,423.0,1.0,1.0,635.0,424.0,0.01,3.0,3.0,400.0,0.995,1.0,3.836781733262895,424,438,1114
1801,368,368.0,1.0,1.0,635.0,424.0,0.03,2.0,1.0,600.0,0.995,1.0,3.75200682081757,529,202,1116
2615,528,528.0,1.0,1.0,953.0,424.0,0.03,2.0,1.0,600.0,0.995,1.0,3.7226287711606743,529,216,1116
569,48,48.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,600.0,0.995,1.0,4.395458225696631,529,570,1116
927,208,208.0,1.0,1.0,317.0,424.0,0.03,2.0,1.0,600.0,0.995,1.0,3.8686493325480327,529,128,1116
314,4,4.0,1.0,1.0,127.0,424.0,0.07,1.0,1.0,400.0,0.997,1.0,4.251732068545652,645,315,1118
932,164,164.0,1.0,1.0,317.0,424.0,0.07,1.0,1.0,400.0,0.997,1.0,3.871690516920539,645,133,1118
1919,324,324.0,1.0,1.0,635.0,424.0,0.07,1.0,1.0,400.0,0.997,1.0,3.781735512418933,645,320,1118
2749,484,484.0,1.0,1.0,953.0,424.0,0.07,1.0,1.0,400.0,0.997,1.0,3.766902841376669,645,350,1118
1037,297,297.0,1.0,1.0,317.0,424.0,0.03,4.0,2.0,600.0,0.993,1.0,3.899784138194692,618,238,1121
446,137,137.0,1.0,1.0,127.0,424.0,0.03,4.0,2.0,600.0,0.993,1.0,4.319914738275384,618,447,1121
1827,457,457.0,1.0,1.0,635.0,424.0,0.03,4.0,2.0,600.0,0.993,1.0,3.757601805324629,618,228,1121
2607,617,617.0,1.0,1.0,953.0,424.0,0.03,4.0,2.0,600.0,0.993,1.0,3.721061879259364,618,208,1121
2637,564,564.0,1.0,1.0,953.0,424.0,0.03,3.0,1.0,400.0,0.997,1.0,3.727832744459575,565,238,1127
1867,404,404.0,1.0,1.0,635.0,424.0,0.03,3.0,1.0,400.0,0.997,1.0,3.767767279739104,565,268,1127
1042,244,244.0,1.0,1.0,317.0,424.0,0.03,3.0,1.0,400.0,0.997,1.0,3.90163297832389,565,243,1127
377,84,84.0,1.0,1.0,127.0,424.0,0.03,3.0,1.0,400.0,0.997,1.0,4.287662411198736,565,378,1127
1007,252,252.0,1.0,1.0,317.0,424.0,0.01,3.0,2.0,400.0,0.993,1.0,3.891091983319957,413,208,1128
2822,572,572.0,1.0,1.0,953.0,424.0,0.01,3.0,2.0,400.0,0.993,1.0,3.8180002089541145,413,423,1128
1951,412,412.0,1.0,1.0,635.0,424.0,0.01,3.0,2.0,400.0,0.993,1.0,3.791661414151223,413,352,1128
144,92,92.0,1.0,1.0,127.0,424.0,0.01,3.0,2.0,400.0,0.993,1.0,4.115965844420121,413,145,1128
369,124,124.0,1.0,1.0,127.0,424.0,0.03,4.0,1.0,400.0,0.997,1.0,4.285125856226048,605,370,1132
1730,444,444.0,1.0,1.0,635.0,424.0,0.03,4.0,1.0,400.0,0.997,1.0,3.738391467296091,605,131,1132
1272,284,284.0,1.0,1.0,317.0,424.0,0.03,4.0,1.0,400.0,0.997,1.0,3.994945476849156,605,473,1132
2557,604,604.0,1.0,1.0,953.0,424.0,0.03,4.0,1.0,400.0,0.997,1.0,3.7072460970760592,605,158,1132
1082,275,275.0,1.0,1.0,317.0,424.0,0.007,3.0,4.0,600.0,0.97,1.0,3.910310219310571,276,283,1134
150,115,115.0,1.0,1.0,127.0,424.0,0.007,3.0,4.0,600.0,0.97,1.0,4.120030164573016,276,151,1134
1948,435,435.0,1.0,1.0,635.0,424.0,0.007,3.0,4.0,600.0,0.97,1.0,3.7904901984320327,276,349,1134
2750,595,595.0,1.0,1.0,953.0,424.0,0.007,3.0,4.0,600.0,0.97,1.0,3.7680124020999255,276,351,1134
2830,627,627.0,1.0,1.0,953.0,424.0,0.005,4.0,3.0,600.0,0.993,1.0,3.824847188619948,148,431,1141
55,147,147.0,1.0,1.0,127.0,424.0,0.005,4.0,3.0,600.0,0.993,1.0,4.061890010168001,148,56,1141
1909,416,416.0,1.0,1.0,635.0,424.0,0.01,3.0,2.0,600.0,0.99,1.0,3.7794427958637336,417,310,1141
1984,467,467.0,1.0,1.0,635.0,424.0,0.005,4.0,3.0,600.0,0.993,1.0,3.804166645162256,148,385,1141
1068,307,307.0,1.0,1.0,317.0,424.0,0.005,4.0,3.0,600.0,0.993,1.0,3.90851733796534,148,269,1141
325,96,96.0,1.0,1.0,127.0,424.0,0.01,3.0,2.0,600.0,0.99,1.0,4.259378957099283,417,326,1141
972,256,256.0,1.0,1.0,317.0,424.0,0.01,3.0,2.0,600.0,0.99,1.0,3.8831571091735007,417,173,1141
2731,576,576.0,1.0,1.0,953.0,424.0,0.01,3.0,2.0,600.0,0.99,1.0,3.760415095396217,417,332,1141
908,236,236.0,1.0,1.0,317.0,424.0,0.01,2.0,4.0,600.0,0.99,1.0,3.862229045128918,397,109,1149
171,76,76.0,1.0,1.0,127.0,424.0,0.01,2.0,4.0,600.0,0.99,1.0,4.131580777558158,397,172,1149
2035,396,396.0,1.0,1.0,635.0,424.0,0.01,2.0,4.0,600.0,0.99,1.0,3.83585661962005,397,436,1149
2831,556,556.0,1.0,1.0,953.0,424.0,0.01,2.0,4.0,600.0,0.99,1.0,3.824979494862217,397,432,1149
2811,546,546.0,1.0,1.0,953.0,424.0,0.01,2.0,3.0,600.0,0.99,1.0,3.809340687898348,387,412,1152
2013,386,386.0,1.0,1.0,635.0,424.0,0.01,2.0,3.0,600.0,0.99,1.0,3.822183829896811,387,414,1152
931,226,226.0,1.0,1.0,317.0,424.0,0.01,2.0,3.0,600.0,0.99,1.0,3.8699793367707,387,132,1152
193,66,66.0,1.0,1.0,127.0,424.0,0.01,2.0,3.0,600.0,0.99,1.0,4.141525385314695,387,194,1152
1680,389,389.0,1.0,1.0,635.0,424.0,0.07,2.0,3.0,600.0,0.997,1.0,3.728648677287552,710,81,1153
513,69,69.0,1.0,1.0,127.0,424.0,0.07,2.0,3.0,600.0,0.997,1.0,4.353260046885159,710,514,1153
2409,549,549.0,1.0,1.0,953.0,424.0,0.07,2.0,3.0,600.0,0.997,1.0,3.654669968916808,710,10,1153
1347,229,229.0,1.0,1.0,317.0,424.0,0.07,2.0,3.0,600.0,0.997,1.0,4.046758928077631,710,548,1153
990,202,202.0,1.0,1.0,317.0,424.0,0.07,2.0,1.0,400.0,0.993,1.0,3.888387310826899,683,191,1154
690,42,42.0,1.0,1.0,127.0,424.0,0.07,2.0,1.0,400.0,0.993,1.0,4.511806937946671,683,691,1154
1685,362,362.0,1.0,1.0,635.0,424.0,0.07,2.0,1.0,400.0,0.993,1.0,3.7295779959501454,683,86,1154
2585,522,522.0,1.0,1.0,953.0,424.0,0.07,2.0,1.0,400.0,0.993,1.0,3.712592419493683,683,186,1154
367,145,145.0,1.0,1.0,127.0,424.0,0.005,4.0,3.0,600.0,0.97,1.0,4.284296898546027,146,368,1160
2754,625,625.0,1.0,1.0,953.0,424.0,0.005,4.0,3.0,600.0,0.97,1.0,3.7711624504257664,146,355,1160
1765,465,465.0,1.0,1.0,635.0,424.0,0.005,4.0,3.0,600.0,0.97,1.0,3.745405510438296,146,166,1160
1070,305,305.0,1.0,1.0,317.0,424.0,0.005,4.0,3.0,600.0,0.97,1.0,3.908684897103913,146,271,1160
2455,544,544.0,1.0,1.0,953.0,424.0,0.07,2.0,3.0,400.0,0.997,1.0,3.680872831841423,705,56,1172
1704,384,384.0,1.0,1.0,635.0,424.0,0.07,2.0,3.0,400.0,0.997,1.0,3.7336822144840496,705,105,1172
257,64,64.0,1.0,1.0,127.0,424.0,0.07,2.0,3.0,400.0,0.997,1.0,4.199149596698422,705,258,1172
1552,224,224.0,1.0,1.0,317.0,424.0,0.07,2.0,3.0,400.0,0.997,1.0,4.44391474448712,705,753,1172
77,113,113.0,1.0,1.0,127.0,424.0,0.01,3.0,4.0,400.0,0.995,1.0,4.075607265102843,434,78,1176
454,128,128.0,1.0,1.0,127.0,424.0,0.007,4.0,1.0,600.0,0.995,1.0,4.323953483691289,289,455,1176
2054,433,433.0,1.0,1.0,635.0,424.0,0.01,3.0,4.0,400.0,0.995,1.0,3.851249329352088,434,455,1176
1793,448,448.0,1.0,1.0,635.0,424.0,0.007,4.0,1.0,600.0,0.995,1.0,3.7503172344914417,289,194,1176
1021,288,288.0,1.0,1.0,317.0,424.0,0.007,4.0,1.0,600.0,0.995,1.0,3.894269985709726,289,222,1176
987,273,273.0,1.0,1.0,317.0,424.0,0.01,3.0,4.0,400.0,0.995,1.0,3.886644838196604,434,188,1176
2704,608,608.0,1.0,1.0,953.0,424.0,0.007,4.0,1.0,600.0,0.995,1.0,3.746684507006675,289,305,1176
2854,593,593.0,1.0,1.0,953.0,424.0,0.01,3.0,4.0,400.0,0.995,1.0,3.843791559103263,434,455,1176
1865,411,411.0,1.0,1.0,635.0,424.0,0.07,3.0,2.0,400.0,0.99,1.0,3.7671887964682416,732,266,1184
1757,363,363.0,1.0,1.0,635.0,424.0,0.07,2.0,1.0,400.0,0.995,1.0,3.743619268349786,684,158,1184
660,91,91.0,1.0,1.0,127.0,424.0,0.07,3.0,2.0,400.0,0.99,1.0,4.477930360839266,732,661,1184
637,43,43.0,1.0,1.0,127.0,424.0,0.07,2.0,1.0,400.0,0.995,1.0,4.456468931861663,684,638,1184
2617,523,523.0,1.0,1.0,953.0,424.0,0.07,2.0,1.0,400.0,0.995,1.0,3.723103407493583,684,218,1184
2419,571,571.0,1.0,1.0,953.0,424.0,0.07,3.0,2.0,400.0,0.99,1.0,3.664285714072504,732,20,1184
969,203,203.0,1.0,1.0,317.0,424.0,0.07,2.0,1.0,400.0,0.995,1.0,3.882725102957662,684,170,1184
1036,251,251.0,1.0,1.0,317.0,424.0,0.07,3.0,2.0,400.0,0.99,1.0,3.899240130135549,732,237,1184
283,105,105.0,1.0,1.0,127.0,424.0,0.007,3.0,3.0,600.0,0.97,1.0,4.213535288392047,266,284,1189
2723,602,602.0,1.0,1.0,953.0,424.0,0.01,4.0,1.0,400.0,0.993,1.0,3.756852764290653,443,324,1189
411,122,122.0,1.0,1.0,127.0,424.0,0.01,4.0,1.0,400.0,0.993,1.0,4.300377759611017,443,412,1189
2761,585,585.0,1.0,1.0,953.0,424.0,0.007,3.0,3.0,600.0,0.97,1.0,3.7741780456683074,266,362,1189
1032,282,282.0,1.0,1.0,317.0,424.0,0.01,4.0,1.0,400.0,0.993,1.0,3.898387201683791,443,233,1189
1890,425,425.0,1.0,1.0,635.0,424.0,0.007,3.0,3.0,600.0,0.97,1.0,3.774348988975437,266,291,1189
1051,265,265.0,1.0,1.0,317.0,424.0,0.007,3.0,3.0,600.0,0.97,1.0,3.903224437080711,266,252,1189
1819,442,442.0,1.0,1.0,635.0,424.0,0.01,4.0,1.0,400.0,0.993,1.0,3.7558385976596256,443,220,1189
2834,599,599.0,1.0,1.0,953.0,424.0,0.007,3.0,4.0,600.0,0.997,1.0,3.827731866593486,280,435,1191
2047,439,439.0,1.0,1.0,635.0,424.0,0.007,3.0,4.0,600.0,0.997,1.0,3.843604646330023,280,448,1191
86,119,119.0,1.0,1.0,127.0,424.0,0.007,3.0,4.0,600.0,0.997,1.0,4.08062985389068,280,87,1191
1020,279,279.0,1.0,1.0,317.0,424.0,0.007,3.0,4.0,600.0,0.997,1.0,3.893813124941668,280,221,1191
186,156,156.0,1.0,1.0,127.0,424.0,0.005,4.0,4.0,600.0,0.99,1.0,4.138593288334223,157,187,1193
1067,316,316.0,1.0,1.0,317.0,424.0,0.005,4.0,4.0,600.0,0.99,1.0,3.908191296142064,157,268,1193
1381,231,231.0,1.0,1.0,317.0,424.0,0.07,2.0,4.0,400.0,0.99,1.0,4.086172494190289,712,582,1193
2402,551,551.0,1.0,1.0,953.0,424.0,0.07,2.0,4.0,400.0,0.99,1.0,3.638472725841135,712,3,1193
2796,636,636.0,1.0,1.0,953.0,424.0,0.005,4.0,4.0,600.0,0.99,1.0,3.798851878005479,157,397,1193
1914,391,391.0,1.0,1.0,635.0,424.0,0.07,2.0,4.0,400.0,0.99,1.0,3.780394205722037,712,315,1193
1940,476,476.0,1.0,1.0,635.0,424.0,0.005,4.0,4.0,600.0,0.99,1.0,3.786674372097309,157,341,1193
292,71,71.0,1.0,1.0,127.0,424.0,0.07,2.0,4.0,400.0,0.99,1.0,4.227860173954336,712,293,1193
2624,553,553.0,1.0,1.0,953.0,424.0,0.03,2.0,4.0,400.0,0.995,1.0,3.724096366847223,554,225,1194
1873,393,393.0,1.0,1.0,635.0,424.0,0.03,2.0,4.0,400.0,0.995,1.0,3.7706830935377273,554,274,1194
24,73,73.0,1.0,1.0,127.0,424.0,0.03,2.0,4.0,400.0,0.995,1.0,4.030024418614494,554,25,1194
1469,233,233.0,1.0,1.0,317.0,424.0,0.03,2.0,4.0,400.0,0.995,1.0,4.197917157673502,554,670,1194
2523,590,590.0,1.0,1.0,953.0,424.0,0.07,3.0,4.0,400.0,0.97,1.0,3.699315886570007,751,124,1206
531,110,110.0,1.0,1.0,127.0,424.0,0.07,3.0,4.0,400.0,0.97,1.0,4.367258533795808,751,532,1206
1062,270,270.0,1.0,1.0,317.0,424.0,0.07,3.0,4.0,400.0,0.97,1.0,3.9066653645532905,751,263,1206
1886,430,430.0,1.0,1.0,635.0,424.0,0.07,3.0,4.0,400.0,0.97,1.0,3.773058312610064,751,287,1206
0,144,144.0,1.0,1.0,127.0,424.0,0.01,4.0,3.0,400.0,0.997,1.0,3.959345616943295,465,1,1218
1054,304,304.0,1.0,1.0,317.0,424.0,0.01,4.0,3.0,400.0,0.997,1.0,3.9051442591582832,465,255,1218
1091,208,208.0,1.0,1.0,317.0,424.0,0.07,2.0,1.0,600.0,0.995,1.0,3.91329766235609,689,292,1218
2518,528,528.0,1.0,1.0,953.0,424.0,0.07,2.0,1.0,600.0,0.995,1.0,3.698208161576499,689,119,1218
1644,368,368.0,1.0,1.0,635.0,424.0,0.07,2.0,1.0,600.0,0.995,1.0,3.719344805574481,689,45,1218
2902,624,624.0,1.0,1.0,953.0,424.0,0.01,4.0,3.0,400.0,0.997,1.0,3.900258779028404,465,503,1218
2058,464,464.0,1.0,1.0,635.0,424.0,0.01,4.0,3.0,400.0,0.997,1.0,3.8528901155177873,465,459,1218
761,48,48.0,1.0,1.0,127.0,424.0,0.07,2.0,1.0,600.0,0.995,1.0,4.664565305374325,689,762,1218
2416,573,573.0,1.0,1.0,953.0,424.0,0.07,3.0,2.0,400.0,0.995,1.0,3.66001879187691,734,17,1221
1316,253,253.0,1.0,1.0,317.0,424.0,0.07,3.0,2.0,400.0,0.995,1.0,4.017636904221535,734,517,1221
591,93,93.0,1.0,1.0,127.0,424.0,0.07,3.0,2.0,400.0,0.995,1.0,4.413348699122991,734,592,1221
1694,413,413.0,1.0,1.0,635.0,424.0,0.07,3.0,2.0,400.0,0.995,1.0,3.732070762323128,734,95,1221
2451,533,533.0,1.0,1.0,953.0,424.0,0.07,2.0,2.0,400.0,0.995,1.0,3.679116933450436,694,52,1222
1365,213,213.0,1.0,1.0,317.0,424.0,0.07,2.0,2.0,400.0,0.995,1.0,4.063990149186055,694,566,1222
1696,373,373.0,1.0,1.0,635.0,424.0,0.07,2.0,2.0,400.0,0.995,1.0,3.732345956003788,694,97,1222
506,53,53.0,1.0,1.0,127.0,424.0,0.07,2.0,2.0,400.0,0.995,1.0,4.348496695652473,694,507,1222
365,151,151.0,1.0,1.0,127.0,424.0,0.07,4.0,4.0,400.0,0.99,1.0,4.282172720255178,792,366,1225
1693,471,471.0,1.0,1.0,635.0,424.0,0.07,4.0,4.0,400.0,0.99,1.0,3.7315117209429327,792,94,1225
1253,311,311.0,1.0,1.0,317.0,424.0,0.07,4.0,4.0,400.0,0.99,1.0,3.98369082174456,792,454,1225
2710,631,631.0,1.0,1.0,953.0,424.0,0.07,4.0,4.0,400.0,0.99,1.0,3.750280770510265,792,311,1225
1043,281,281.0,1.0,1.0,317.0,424.0,0.01,4.0,1.0,400.0,0.99,1.0,3.901974608241214,442,244,1226
2684,601,601.0,1.0,1.0,953.0,424.0,0.01,4.0,1.0,400.0,0.99,1.0,3.739899782754568,442,285,1226
1797,441,441.0,1.0,1.0,635.0,424.0,0.01,4.0,1.0,400.0,0.99,1.0,3.75071580693586,442,198,1226
498,121,121.0,1.0,1.0,127.0,424.0,0.01,4.0,1.0,400.0,0.99,1.0,4.342975091740261,442,499,1226
1768,367,367.0,1.0,1.0,635.0,424.0,0.03,2.0,1.0,600.0,0.993,1.0,3.7458647580298936,528,169,1227
1058,207,207.0,1.0,1.0,317.0,424.0,0.03,2.0,1.0,600.0,0.993,1.0,3.9062069695974775,528,259,1227
2594,527,527.0,1.0,1.0,953.0,424.0,0.03,2.0,1.0,600.0,0.993,1.0,3.716078188861071,528,195,1227
603,47,47.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,600.0,0.993,1.0,4.426555769388851,528,604,1227
940,175,175.0,1.0,1.0,317.0,424.0,0.03,1.0,2.0,600.0,0.97,1.0,3.87360178919664,496,141,1232
